dataset,column,row_index,value,is_outlier,severity,iqr_outlier,robust_z_outlier,criteria_count,q1,q3,iqr,iqr_lower_fence,iqr_upper_fence,distance_beyond_iqr_fence,distance_in_iqr_units,robust_z
ventas,units,2235,40.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.5973333333333333
ventas,units,2248,136.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,91.5,5.382352941176471,14.389333333333333
ventas,units,2270,444.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,399.5,23.5,49.013666666666666
ventas,units,2274,72.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,27.5,1.6176470588235294,7.1946666666666665
ventas,units,2285,81.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,36.5,2.1470588235294117,8.206416666666668
ventas,units,2288,72.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,27.5,1.6176470588235294,7.1946666666666665
ventas,units,2290,43.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.934583333333333
ventas,units,2296,42.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.8221666666666665
ventas,units,2335,73.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,28.5,1.6764705882352942,7.307083333333334
ventas,units,2337,90.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,45.5,2.676470588235294,9.218166666666667
ventas,units,2338,42.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.8221666666666665
ventas,units,2370,57.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,12.5,0.7352941176470589,5.508416666666666
ventas,units,2381,130.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,85.5,5.029411764705882,13.714833333333333
ventas,units,2394,81.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,36.5,2.1470588235294117,8.206416666666668
ventas,units,2402,65.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,20.5,1.2058823529411764,6.40775
ventas,units,2404,344.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,299.5,17.61764705882353,37.772
ventas,units,2408,64.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,19.5,1.1470588235294117,6.295333333333333
ventas,units,2417,50.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,5.5,0.3235294117647059,4.7215
ventas,units,2420,59.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,14.5,0.8529411764705882,5.733249999999999
ventas,units,2423,47.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,2.5,0.14705882352941177,4.38425
ventas,units,2444,41.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.7097499999999997
ventas,units,2461,55.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,10.5,0.6176470588235294,5.2835833333333335
ventas,units,2467,69.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,24.5,1.4411764705882353,6.8574166666666665
ventas,units,2468,45.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,0.5,0.029411764705882353,4.159416666666666
ventas,units,2472,65.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,20.5,1.2058823529411764,6.40775
ventas,units,2474,154.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,109.5,6.4411764705882355,16.412833333333335
ventas,units,2475,64.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,19.5,1.1470588235294117,6.295333333333333
ventas,units,2524,123.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,78.5,4.617647058823529,12.927916666666667
ventas,units,2544,407.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,362.5,21.323529411764707,44.85425
ventas,units,2547,136.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,91.5,5.382352941176471,14.389333333333333
ventas,units,2557,42.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.8221666666666665
ventas,units,2560,57.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,12.5,0.7352941176470589,5.508416666666666
ventas,units,2562,55.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,10.5,0.6176470588235294,5.2835833333333335
ventas,units,2569,40.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.5973333333333333
ventas,units,2599,41.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.7097499999999997
ventas,units,2612,40.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.5973333333333333
ventas,units,2615,138.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,93.5,5.5,14.614166666666668
ventas,units,2616,43.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.934583333333333
ventas,units,2645,86.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,41.5,2.4411764705882355,8.7685
ventas,units,2667,290.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,245.5,14.441176470588236,31.7015
ventas,units,2668,110.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,65.5,3.8529411764705883,11.466499999999998
ventas,units,2671,50.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,5.5,0.3235294117647059,4.7215
ventas,units,2688,66.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,21.5,1.2647058823529411,6.520166666666667
ventas,units,2691,46.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,1.5,0.08823529411764706,4.271833333333333
ventas,units,2713,57.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,12.5,0.7352941176470589,5.508416666666666
ventas,units,2739,59.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,14.5,0.8529411764705882,5.733249999999999
ventas,units,2744,74.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,29.5,1.7352941176470589,7.419499999999999
ventas,units,2746,61.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,16.5,0.9705882352941176,5.958083333333334
ventas,units,2747,183.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,138.5,8.147058823529411,19.672916666666666
ventas,units,2748,47.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,2.5,0.14705882352941177,4.38425
ventas,units,2795,106.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,61.5,3.6176470588235294,11.016833333333333
ventas,units,2816,349.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,304.5,17.91176470588235,38.33408333333333
ventas,units,2820,88.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,43.5,2.5588235294117645,8.993333333333334
ventas,units,2829,46.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,1.5,0.08823529411764706,4.271833333333333
ventas,units,2831,43.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.934583333333333
ventas,units,2833,95.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,50.5,2.9705882352941178,9.78025
ventas,units,2835,89.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,44.5,2.6176470588235294,9.105749999999999
ventas,units,2837,49.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,4.5,0.2647058823529412,4.609083333333333
ventas,units,2841,57.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,12.5,0.7352941176470589,5.508416666666666
ventas,units,2843,60.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,15.5,0.9117647058823529,5.845666666666666
ventas,units,2844,54.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,9.5,0.5588235294117647,5.171166666666667
ventas,units,2857,44.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,4.047
ventas,units,2873,45.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,0.5,0.029411764705882353,4.159416666666666
ventas,units,2881,59.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,14.5,0.8529411764705882,5.733249999999999
ventas,units,2888,86.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,41.5,2.4411764705882355,8.7685
ventas,units,2890,165.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,120.5,7.088235294117647,17.649416666666667
ventas,units,2891,46.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,1.5,0.08823529411764706,4.271833333333333
ventas,units,2928,48.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,3.5,0.20588235294117646,4.496666666666667
ventas,units,2943,174.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,129.5,7.617647058823529,18.661166666666666
ventas,units,2946,44.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,4.047
ventas,units,2956,56.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,11.5,0.6764705882352942,5.396
ventas,units,2965,505.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,460.5,27.08823529411765,55.87108333333333
ventas,units,2966,48.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,3.5,0.20588235294117646,4.496666666666667
ventas,units,2969,112.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,67.5,3.9705882352941178,11.691333333333333
ventas,units,2981,110.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,65.5,3.8529411764705883,11.466499999999998
ventas,units,2983,48.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,3.5,0.20588235294117646,4.496666666666667
ventas,units,2984,98.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,53.5,3.1470588235294117,10.1175
ventas,units,2985,42.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.8221666666666665
ventas,units,2987,43.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.934583333333333
ventas,units,2992,42.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.8221666666666665
ventas,units,3027,54.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,9.5,0.5588235294117647,5.171166666666667
ventas,units,3031,64.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,19.5,1.1470588235294117,6.295333333333333
ventas,units,3033,116.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,71.5,4.205882352941177,12.141
ventas,units,3034,43.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.934583333333333
ventas,units,3074,94.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,49.5,2.911764705882353,9.667833333333332
ventas,units,3094,42.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.8221666666666665
ventas,units,3097,347.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,302.5,17.794117647058822,38.109249999999996
ventas,units,3100,45.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,0.5,0.029411764705882353,4.159416666666666
ventas,units,3115,51.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,6.5,0.38235294117647056,4.833916666666666
ventas,units,3118,49.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,4.5,0.2647058823529412,4.609083333333333
ventas,units,3123,84.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,39.5,2.323529411764706,8.543666666666667
ventas,units,3124,42.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.8221666666666665
ventas,units,3153,52.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,7.5,0.4411764705882353,4.9463333333333335
ventas,units,3160,43.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.934583333333333
ventas,units,3161,59.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,14.5,0.8529411764705882,5.733249999999999
ventas,units,3166,100.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,55.5,3.264705882352941,10.342333333333334
ventas,units,3168,135.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,90.5,5.323529411764706,14.276916666666667
ventas,units,3169,62.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,17.5,1.0294117647058822,6.0705
ventas,units,3212,43.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.934583333333333
ventas,units,3214,132.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,87.5,5.147058823529412,13.939666666666668
ventas,units,3241,463.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,418.5,24.61764705882353,51.14958333333333
ventas,units,3245,98.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,53.5,3.1470588235294117,10.1175
ventas,units,3255,47.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,2.5,0.14705882352941177,4.38425
ventas,units,3256,79.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,34.5,2.0294117647058822,7.981583333333333
ventas,units,3258,41.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.7097499999999997
ventas,units,3260,107.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,62.5,3.676470588235294,11.129249999999999
ventas,units,3262,77.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,32.5,1.911764705882353,7.75675
ventas,units,3314,66.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,21.5,1.2647058823529411,6.520166666666667
ventas,units,3316,165.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,120.5,7.088235294117647,17.649416666666667
ventas,units,3353,40.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.5973333333333333
ventas,units,3362,135.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,90.5,5.323529411764706,14.276916666666667
ventas,units,3375,61.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,16.5,0.9705882352941176,5.958083333333334
ventas,units,3387,362.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,317.5,18.676470588235293,39.7955
ventas,units,3391,64.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,19.5,1.1470588235294117,6.295333333333333
ventas,units,3401,44.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,4.047
ventas,units,3404,85.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,40.5,2.3823529411764706,8.656083333333333
ventas,units,3406,52.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,7.5,0.4411764705882353,4.9463333333333335
ventas,units,3409,50.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,5.5,0.3235294117647059,4.7215
ventas,units,3412,40.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.5973333333333333
ventas,units,3428,59.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,14.5,0.8529411764705882,5.733249999999999
ventas,units,3452,55.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,10.5,0.6176470588235294,5.2835833333333335
ventas,units,3459,65.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,20.5,1.2058823529411764,6.40775
ventas,units,3461,67.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,22.5,1.3235294117647058,6.632583333333333
ventas,units,3462,118.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,73.5,4.323529411764706,12.365833333333333
ventas,units,3463,121.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,76.5,4.5,12.703083333333332
ventas,units,3482,41.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.7097499999999997
ventas,units,3495,84.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,39.5,2.323529411764706,8.543666666666667
ventas,units,3515,390.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,345.5,20.323529411764707,42.94316666666666
ventas,units,3516,42.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.8221666666666665
ventas,units,3519,82.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,37.5,2.2058823529411766,8.318833333333332
ventas,units,3528,46.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,1.5,0.08823529411764706,4.271833333333333
ventas,units,3532,73.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,28.5,1.6764705882352942,7.307083333333334
ventas,units,3535,102.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,57.5,3.3823529411764706,10.567166666666667
ventas,units,3586,68.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,23.5,1.3823529411764706,6.745
ventas,units,3588,92.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,47.5,2.7941176470588234,9.443
ventas,units,3618,40.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.5973333333333333
ventas,units,3623,52.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,7.5,0.4411764705882353,4.9463333333333335
ventas,units,3635,117.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,72.5,4.264705882352941,12.253416666666666
ventas,units,3648,102.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,57.5,3.3823529411764706,10.567166666666667
ventas,units,3660,362.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,317.5,18.676470588235293,39.7955
ventas,units,3664,60.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,15.5,0.9117647058823529,5.845666666666666
ventas,units,3674,47.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,2.5,0.14705882352941177,4.38425
ventas,units,3677,67.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,22.5,1.3235294117647058,6.632583333333333
ventas,units,3680,50.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,5.5,0.3235294117647059,4.7215
ventas,units,3685,44.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,4.047
ventas,units,3717,46.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,1.5,0.08823529411764706,4.271833333333333
ventas,units,3724,54.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,9.5,0.5588235294117647,5.171166666666667
ventas,units,3725,42.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.8221666666666665
ventas,units,3730,80.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,35.5,2.088235294117647,8.094
ventas,units,3732,45.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,0.5,0.029411764705882353,4.159416666666666
ventas,units,3733,165.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,120.5,7.088235294117647,17.649416666666667
ventas,units,3734,60.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,15.5,0.9117647058823529,5.845666666666666
ventas,units,3773,140.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,95.5,5.617647058823529,14.838999999999999
ventas,units,3797,69.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,24.5,1.4411764705882353,6.8574166666666665
ventas,units,3799,446.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,401.5,23.61764705882353,49.238499999999995
ventas,units,3803,57.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,12.5,0.7352941176470589,5.508416666666666
ventas,units,3812,78.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,33.5,1.9705882352941178,7.869166666666666
ventas,units,3816,110.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,65.5,3.8529411764705883,11.466499999999998
ventas,units,3817,43.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.934583333333333
ventas,units,3818,48.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,3.5,0.20588235294117646,4.496666666666667
ventas,units,3821,41.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.7097499999999997
ventas,units,3824,70.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,25.5,1.5,6.969833333333334
ventas,units,3860,44.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,4.047
ventas,units,3864,73.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,28.5,1.6764705882352942,7.307083333333334
ventas,units,3866,139.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,94.5,5.5588235294117645,14.726583333333332
ventas,units,3907,92.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,47.5,2.7941176470588234,9.443
ventas,units,3928,40.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.5973333333333333
ventas,units,3930,366.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,321.5,18.91176470588235,40.24516666666667
ventas,units,3934,72.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,27.5,1.6176470588235294,7.1946666666666665
ventas,units,3944,54.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,9.5,0.5588235294117647,5.171166666666667
ventas,units,3948,67.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,22.5,1.3235294117647058,6.632583333333333
ventas,units,3952,42.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.8221666666666665
ventas,units,3973,46.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,1.5,0.08823529411764706,4.271833333333333
ventas,units,4000,49.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,4.5,0.2647058823529412,4.609083333333333
ventas,units,4002,41.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.7097499999999997
ventas,units,4003,129.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,84.5,4.970588235294118,13.602416666666665
ventas,units,4004,55.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,10.5,0.6176470588235294,5.2835833333333335
ventas,units,4039,92.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,47.5,2.7941176470588234,9.443
ventas,units,4056,314.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,269.5,15.852941176470589,34.399499999999996
ventas,units,4068,48.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,3.5,0.20588235294117646,4.496666666666667
ventas,units,4071,57.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,12.5,0.7352941176470589,5.508416666666666
ventas,units,4073,85.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,40.5,2.3823529411764706,8.656083333333333
ventas,units,4078,56.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,11.5,0.6764705882352942,5.396
ventas,units,4080,54.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,9.5,0.5588235294117647,5.171166666666667
ventas,units,4117,42.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.8221666666666665
ventas,units,4124,89.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,44.5,2.6176470588235294,9.105749999999999
ventas,units,4126,177.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,132.5,7.794117647058823,18.998416666666667
ventas,units,4167,127.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,82.5,4.852941176470588,13.377583333333334
ventas,units,4180,63.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,18.5,1.088235294117647,6.182916666666666
ventas,units,4195,463.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,418.5,24.61764705882353,51.14958333333333
ventas,units,4196,65.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,20.5,1.2058823529411764,6.40775
ventas,units,4198,136.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,91.5,5.382352941176471,14.389333333333333
ventas,units,4208,98.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,53.5,3.1470588235294117,10.1175
ventas,units,4210,54.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,9.5,0.5588235294117647,5.171166666666667
ventas,units,4211,87.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,42.5,2.5,8.880916666666666
ventas,units,4220,80.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,35.5,2.088235294117647,8.094
ventas,units,4258,42.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.8221666666666665
ventas,units,4263,64.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,19.5,1.1470588235294117,6.295333333333333
ventas,units,4265,101.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,56.5,3.323529411764706,10.454749999999999
ventas,units,4266,40.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.5973333333333333
ventas,units,4295,48.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,3.5,0.20588235294117646,4.496666666666667
ventas,units,4304,124.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,79.5,4.676470588235294,13.040333333333335
ventas,units,4326,403.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,358.5,21.08823529411765,44.404583333333335
ventas,units,4337,43.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.934583333333333
ventas,units,4338,63.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,18.5,1.088235294117647,6.182916666666666
ventas,units,4341,83.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,38.5,2.264705882352941,8.43125
ventas,units,4343,49.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,4.5,0.2647058823529412,4.609083333333333
ventas,units,4349,40.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.5973333333333333
ventas,units,4385,41.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.7097499999999997
ventas,units,4388,40.0,True,candidate,False,True,1,2.0,19.0,17.0,-23.5,44.5,0.0,0.0,3.5973333333333333
ventas,units,4390,99.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,54.5,3.2058823529411766,10.229916666666666
ventas,units,4426,100.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,55.5,3.264705882352941,10.342333333333334
ventas,units,4453,299.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,254.5,14.970588235294118,32.713249999999995
ventas,units,4464,58.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,13.5,0.7941176470588235,5.620833333333334
ventas,units,4467,83.0,True,strong,True,True,2,2.0,19.0,17.0,-23.5,44.5,38.5,2.264705882352941,8.43125
